DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161404388,1/6/2016,1/6/2016,1300,14,Pacific,1452,440,THEFT PLAIN - PETTY ($950 & UNDER),344,11,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,LINCOLN                      BL,LAKE                         ST,"(33.9729, -118.4595)",90292
161404393,1/6/2016,1/6/2016,1745,14,Pacific,1496,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,9700    AIRPORT                      BL,,"(33.9472, -118.3909)",90045
161404394,1/6/2016,1/6/2016,800,14,Pacific,1494,440,THEFT PLAIN - PETTY ($950 & UNDER),344,0,M,X,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,440,,,,700    WORLD                        WY,,"(33.9432, -118.4013)",90045
161404396,1/7/2016,1/1/2016,1100,14,Pacific,1416,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,14,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,3400    REDWOOD                      AV,,"(34.0046, -118.4509)",90066
161404397,1/6/2016,1/5/2016,500,14,Pacific,1452,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,50,F,B,101,STREET,,,IC,Invest Cont,740,,,,3400    VIA DOLCE,,"(33.9729, -118.4595)",90292
161404400,1/6/2016,1/6/2016,2300,14,Pacific,1475,624,BATTERY - SIMPLE ASSAULT,400,50,M,W,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8000    DUNBARTON                    AV,,"(33.9673, -118.4081)",90045
161404404,1/6/2016,1/5/2016,1400,14,Pacific,1485,330,BURGLARY FROM VEHICLE,0344 1300,66,M,W,101,STREET,,,IC,Invest Cont,330,,,,6600 W  87TH                         ST,,"(33.9586, -118.4044)",90045
161404405,1/6/2016,1/3/2016,1100,14,Pacific,1458,330,BURGLARY FROM VEHICLE,0344 1300,25,M,H,101,STREET,,,IC,Invest Cont,330,,,,4900    SLAUSON                      AV,,"(33.995, -118.409)",90230
161404407,1/6/2016,1/5/2016,700,14,Pacific,1424,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,30,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,740,,,,3400 S  CENTINELA                    AV,,"(34.0127, -118.4404)",90066
161404408,1/6/2016,1/4/2016,800,14,Pacific,1406,310,BURGLARY,,78,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,3700    MOTOR                        AV,,"(34.024, -118.409)",90034
161404409,1/6/2016,1/6/2016,30,14,Pacific,1413,330,BURGLARY FROM VEHICLE,0344 1300,27,M,W,101,STREET,,,IC,Invest Cont,330,,,,BROOKS                       AV,LINCOLN                      BL,"(33.9956, -118.4722)",90291
161404413,1/7/2016,1/6/2016,2120,14,Pacific,1499,624,BATTERY - SIMPLE ASSAULT,400,43,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11500    AVIATION                     BL,,"(33.9299, -118.3785)",90045
161404414,1/6/2016,1/4/2016,2130,14,Pacific,1454,480,BIKE - STOLEN,344,32,F,A,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,4600    GLENCOE                      AV,,"(33.9843, -118.4329)",90292
161404415,1/6/2016,1/5/2016,800,14,Pacific,1477,520,VEHICLE - ATTEMPT STOLEN,1300,55,F,W,101,STREET,,,IC,Invest Cont,520,,,,6200 W  82ND                         ST,,"(33.9641, -118.3934)",90045
161404416,1/6/2016,1/6/2016,1948,14,Pacific,1454,110,CRIMINAL HOMICIDE,0355 0430 1100 1402 0216,20,F,W,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,110,998,,,13100    MINDANAO                     WY,,"(33.9866, -118.4363)",90292
161404417,1/6/2016,1/6/2016,1945,14,Pacific,1454,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",450,22,M,W,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230,,,,13100    MINDANAO                     WY,,"(33.9866, -118.4363)",90292
161404418,1/6/2016,1/6/2016,1945,14,Pacific,1454,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",450,23,F,W,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230,,,,13100    MINDANAO                     WY,,"(33.9866, -118.4363)",90292
161404419,1/7/2016,1/6/2016,1700,14,Pacific,1446,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3800 S  CENTINELA                    AV,,"(34.0037, -118.4335)",90066
161404421,1/6/2016,1/6/2016,1500,14,Pacific,1494,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,25,M,O,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,440,,,,300    WORLD                        WY,,"(33.944, -118.4073)",90045
161404423,1/6/2016,1/6/2016,1305,14,Pacific,1494,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0443 0432,27,F,O,212,TRANSPORTATION FACILITY (AIRPORT),511,VERBAL THREAT,AO,Adult Other,930,,,,100    WORLD                        WY,,"(33.9451, -118.4029)",90045
161404424,1/7/2016,1/4/2016,1600,14,Pacific,1426,330,BURGLARY FROM VEHICLE,344,51,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,3300    SAWTELLE                     BL,,"(34.0208, -118.4271)",90066
161404431,1/6/2016,1/1/2016,2200,14,Pacific,1412,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1210 1606 0377,28,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,420,,,,200    MAIN                         ST,,"(33.9975, -118.479)",90291
161404432,1/7/2016,1/6/2016,1900,14,Pacific,1428,330,BURGLARY FROM VEHICLE,0344 0321 0385,28,F,W,104,DRIVEWAY,,,IC,Invest Cont,330,,,,3400    VETERAN                      AV,,"(34.0238, -118.4191)",90034
161404433,1/7/2016,1/7/2016,1500,14,Pacific,1458,900,VIOLATION OF COURT ORDER,1501,41,F,H,710,OTHER PREMISE,,,IC,Invest Cont,900,,,,SLAUSON                      AV,CULVER                       BL,"(33.9983, -118.4144)",90230
161404434,1/7/2016,1/7/2016,45,14,Pacific,1437,330,BURGLARY FROM VEHICLE,344,42,M,W,104,DRIVEWAY,,,IC,Invest Cont,330,,,,3700    GREENFIELD                   AV,,"(34.0167, -118.4183)",90034
161404436,1/7/2016,1/7/2016,1325,14,Pacific,1469,220,ATTEMPTED ROBBERY,,23,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,5700 W  CENTINELA                    AV,,"(33.9765, -118.381)",90045
161404442,1/7/2016,1/7/2016,800,14,Pacific,1485,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),344,0,M,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,442,,,,6300 W  MANCHESTER                   AV,,"(33.9599, -118.3962)",90045
161404443,1/7/2016,1/1/2016,1212,14,Pacific,1409,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,0,M,W,403,DRUG STORE,,,IC,Invest Cont,341,,,,8900    VENICE                       BL,,"(34.0294, -118.3881)",90034
161404444,1/7/2016,1/6/2016,1630,14,Pacific,1415,662,"BUNCO, GRAND THEFT",0344 0701,70,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,1800    GLYNDON                      AV,,"(34.0029, -118.4546)",90291
161404445,1/7/2016,1/6/2016,1800,14,Pacific,1483,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344 1300,28,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,331,,,,9300    LINCOLN                      BL,,"(33.9552, -118.4143)",90045
161404446,1/7/2016,1/6/2016,2230,14,Pacific,1406,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,41,F,A,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,10400    VENICE                       BL,,"(34.0204, -118.4039)",90232
161404449,1/7/2016,1/7/2016,1800,14,Pacific,1444,888,TRESPASSING,1501,0,M,W,406,OTHER STORE,,,IC,Invest Cont,888,,,,4000    LINCOLN                      BL,,"(33.9905, -118.4478)",90291
161404451,1/7/2016,1/7/2016,1710,14,Pacific,1444,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,58,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,4300    LINCOLN                      BL,,"(33.9876, -118.4489)",90292
161404453,1/7/2016,1/7/2016,1337,14,Pacific,1412,901,VIOLATION OF RESTRAINING ORDER,1501,35,F,W,203,OTHER BUSINESS,,,AA,Adult Arrest,901,,,,ROSE,MAIN,"(33.9959, -118.4781)",90291
161404494,1/7/2016,1/7/2016,2300,14,Pacific,1413,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0408 1310 1309,23,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,500    BROOKS                       AV,,"(33.9943, -118.4709)",90291
161404498,1/8/2016,1/7/2016,2030,14,Pacific,1414,624,BATTERY - SIMPLE ASSAULT,416,52,M,A,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,LINCOLN,ROSE,"(34.0014, -118.4679)",90291
161404499,1/8/2016,1/7/2016,2300,14,Pacific,1428,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344 1212 0352,43,M,H,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,10900    ROSE                         AV,,"(34.0242, -118.4183)",90034
161404501,1/8/2016,1/3/2016,300,14,Pacific,1475,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,7500    DUNBARTON                    AV,,"(33.9727, -118.4102)",90045
161404513,1/7/2016,1/6/2016,1200,14,Pacific,1406,354,THEFT OF IDENTITY,0100 0929,26,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,3700    MENTONE                      AV,,"(34.0222, -118.4068)",90034
161404522,1/8/2016,1/6/2016,2330,14,Pacific,1489,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,24,M,W,503,HOTEL,,,IC,Invest Cont,341,,,,9900 S  LA CIENEGA                   BL,,"(33.949, -118.3744)",90045
161404523,1/8/2016,1/8/2016,1300,14,Pacific,1455,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1501,28,M,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,12700    SANFORD                      ST,,"(33.9822, -118.42)",90066
161404526,1/8/2016,1/1/2016,400,14,Pacific,1445,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,58,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,PACIFIC,WADE,"(33.9993, -118.4397)",90066
161404529,1/8/2016,1/8/2016,1830,14,Pacific,1434,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0417 1601 2000,37,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,3700    BEETHOVEN                    ST,,"(34.0026, -118.4434)",90066
161404533,1/8/2016,1/8/2016,2205,14,Pacific,1454,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),344,0,M,W,402,MARKET,,,IC,Invest Cont,442,,,,4300    GLENCOE                      AV,,"(33.9873, -118.4403)",90066
161404535,1/8/2016,1/8/2016,1845,14,Pacific,1454,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),344,0,M,W,402,MARKET,,,IC,Invest Cont,442,,,,4300    GLENCOE                      AV,,"(33.9873, -118.4403)",90066
161404537,1/8/2016,1/8/2016,2350,14,Pacific,1432,350,"THEFT, PERSON",0400 0416 1601 2000,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,350,,,,900 N  VENICE                       BL,,"(33.9934, -118.46)",90291
161404540,1/9/2016,1/9/2016,300,14,Pacific,1488,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9000    AIRPORT                      BL,,"(33.9553, -118.3857)",90045
161404541,1/9/2016,1/8/2016,1900,14,Pacific,1452,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1501,38,M,O,102,SIDEWALK,,,IC,Invest Cont,930,,,,00    WASHINGTON                   BL,,"(33.9794, -118.4663)",90291
161404543,1/8/2016,1/6/2016,1900,14,Pacific,1406,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),344,35,F,A,101,STREET,,,IC,Invest Cont,331,,,,10400    NATIONAL                     BL,,"(34.0292, -118.4107)",90034
161404544,1/9/2016,1/7/2016,600,14,Pacific,1444,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),344,47,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,13600    MARINA POINTE                DR,,"(33.9857, -118.4435)",90292
161404545,1/9/2016,1/7/2016,1700,14,Pacific,1443,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,60,M,W,101,STREET,,,IC,Invest Cont,740,,,,2400    PENMAR                       AV,,"(33.9948, -118.4511)",90291
161404568,1/9/2016,1/9/2016,1100,14,Pacific,1432,350,"THEFT, PERSON",344,36,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,COEUR D ALENE,LINCOLN                      BL,"(33.9934, -118.46)",90291
161404582,1/9/2016,1/9/2016,1740,14,Pacific,1488,624,BATTERY - SIMPLE ASSAULT,400,59,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5800 W  CENTURY                      BL,,"(33.9526, -118.3823)",90045
161404590,1/9/2016,1/9/2016,920,14,Pacific,1407,886,DISTURBING THE PEACE,,21,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,886,,,,3600    EMPIRE                       DR,,"(34.0265, -118.4045)",90034
161404591,1/9/2016,1/9/2016,2210,14,Pacific,1467,624,BATTERY - SIMPLE ASSAULT,400,15,F,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,624,,,,6000    CENTER                       DR,,"(33.9759, -118.3897)",90045
161404593,1/9/2016,1/8/2016,1100,14,Pacific,1456,330,BURGLARY FROM VEHICLE,0344 1300,39,M,H,101,STREET,,,IC,Invest Cont,330,,,,4200    LINDBLADE                    DR,,"(33.9965, -118.4228)",90066
161404594,1/9/2016,1/4/2016,1240,14,Pacific,1435,928,THREATENING PHONE CALLS/LETTERS,,45,M,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,928,,,,3700    MCLAUGHLIN                   AV,,"(34.0106, -118.4262)",90066
161404596,1/9/2016,1/9/2016,1225,14,Pacific,1414,350,"THEFT, PERSON",344,49,M,W,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,200    LINCOLN                      BL,,"(33.9976, -118.467)",90291
161404597,1/9/2016,1/8/2016,2200,14,Pacific,1463,440,THEFT PLAIN - PETTY ($950 & UNDER),344,55,M,B,101,STREET,,,IC,Invest Cont,440,,,,LINCOLN                      BL,JEFFERSON                    BL,"(33.9721, -118.4303)",90094
161404598,1/8/2016,1/8/2016,1500,14,Pacific,1485,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,35,F,O,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,8700 S  SEPULVEDA                    BL,,"(33.9579, -118.402)",90045
161404607,1/9/2016,1/9/2016,1900,14,Pacific,1454,440,THEFT PLAIN - PETTY ($950 & UNDER),344,26,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,440,,,,4700    LINCOLN                      BL,,"(33.9805, -118.439)",90292
161404621,1/10/2016,1/9/2016,1700,14,Pacific,1434,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,3700    MAY                          ST,,"(34.0039, -118.4409)",90066
161404622,1/10/2016,1/8/2016,800,14,Pacific,1472,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,PERSHING,CULVER,"(33.9604, -118.4452)",90293
161404626,1/9/2016,1/7/2016,2300,14,Pacific,1475,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,22,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,8000    KENYON                       AV,,"(33.9667, -118.4109)",90045
161404627,1/10/2016,1/9/2016,1500,14,Pacific,1407,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,10200    WOODBINE                     ST,,"(34.0289, -118.4073)",90034
161404628,1/10/2016,1/10/2016,1000,14,Pacific,1437,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 1821 2000,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,3700 S  BENTLEY                      AV,,"(34.0157, -118.4173)",90034
161404630,1/10/2016,1/10/2016,730,14,Pacific,1487,662,"BUNCO, GRAND THEFT",0344 1802,54,M,W,504,OTHER RESIDENCE,,,IC,Invest Cont,662,,,,8800 S  SEPULVEDA                    BL,,"(33.9573, -118.3962)",90045
161404632,1/10/2016,1/10/2016,1130,14,Pacific,1403,352,PICKPOCKET,1501,73,F,A,101,STREET,,,IC,Invest Cont,352,,,,NATIONAL                     BL,MOTOR,"(34.0301, -118.4272)",90064
161404640,1/10/2016,1/10/2016,1620,14,Pacific,1431,946,OTHER MISCELLANEOUS CRIME,0400 2004,15,F,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,946,998,,,WINDWARD,OCEAN FRONT                  WK,"(33.9871, -118.4733)",90291
161404646,1/10/2016,1/9/2016,1630,14,Pacific,1412,440,THEFT PLAIN - PETTY ($950 & UNDER),344,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,200    OCEAN FRONT                  WK,,"(33.9933, -118.4765)",90291
161404661,1/10/2016,1/10/2016,1600,14,Pacific,1412,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,300    OCEAN FRONT                  WK,,"(33.9933, -118.4765)",90291
161404672,1/10/2016,1/10/2016,2020,14,Pacific,1431,210,ROBBERY,0337 0344,27,M,W,101,STREET,102,HAND GUN,IC,Invest Cont,210,998,,,NAVARRE,CABRILLO,"(33.9899, -118.4658)",90291
161404687,1/11/2016,1/8/2016,1000,14,Pacific,1488,330,BURGLARY FROM VEHICLE,1300 0344 1609 0329 0377,25,M,B,101,STREET,,,IC,Invest Cont,330,,,,5700 W  96TH                         ST,,"(33.9495, -118.3819)",90045
161404689,1/10/2016,1/10/2016,2035,14,Pacific,1415,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",400,46,M,W,102,SIDEWALK,309,BOARD,AO,Adult Other,230,,,,1500    GLYNDON                      AV,,"(34.0056, -118.4569)",90291
161404693,1/11/2016,1/10/2016,1900,14,Pacific,1483,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7700 W  MANCHESTER                   AV,,"(33.9598, -118.4317)",90293
161404696,1/9/2016,1/1/2016,2140,14,Pacific,1494,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,44,M,W,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,341,,,,500    WORLD                        WY,,"(33.9428, -118.4054)",90045
161404699,1/11/2016,1/11/2016,240,14,Pacific,1409,320,"BURGLARY, ATTEMPTED",1402,0,M,W,239,MEDICAL MARIJUANA FACILITIES/BUSINESSES,,,AO,Adult Other,320,,,,NATIONAL                     BL,VENICE                       BL,"(34.0305, -118.3897)",90034
161404701,1/9/2016,1/8/2016,1330,14,Pacific,1494,330,BURGLARY FROM VEHICLE,1822 0344,33,M,W,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,330,,,,700    WORLD                        WY,,"(33.9432, -118.4013)",90045
161404704,1/11/2016,1/11/2016,100,14,Pacific,1477,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7800    AIRLANE                      AV,,"(33.9689, -118.3899)",90045
161404709,1/11/2016,1/8/2016,2200,14,Pacific,1407,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,3700 S  VINTON                       AV,,"(34.0233, -118.4046)",90034
161404711,1/10/2016,1/9/2016,745,14,Pacific,1467,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,36,M,O,707,GARAGE/CARPORT,,,IC,Invest Cont,745,,,,6000    CENTER                       DR,,"(33.9759, -118.3897)",90045
161404712,1/10/2016,1/9/2016,1200,14,Pacific,1407,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),344,24,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,10200    WOODBINE                     ST,,"(34.0289, -118.4073)",90034
161404713,1/11/2016,1/10/2016,1700,14,Pacific,1443,310,BURGLARY,344,0,M,W,721,HIGH SCHOOL,,,IC,Invest Cont,310,,,,13000    VENICE                       BL,,"(33.9994, -118.442)",90066
161404715,1/11/2016,1/11/2016,1330,14,Pacific,1469,900,VIOLATION OF COURT ORDER,,35,F,B,203,OTHER BUSINESS,,,AO,Adult Other,900,,,,6800    LA TIJERA                    BL,,"(33.9773, -118.3718)",90045
161404717,1/10/2016,1/10/2016,1500,14,Pacific,1431,440,THEFT PLAIN - PETTY ($950 & UNDER),344,37,F,W,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,1600    ABBOT KINNEY                 BL,,"(33.9899, -118.4638)",90291
161404718,1/11/2016,1/11/2016,930,14,Pacific,1406,310,BURGLARY,344,25,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,3600    MENTONE                      AV,,"(34.0243, -118.4084)",90034
161404719,1/11/2016,1/9/2016,700,14,Pacific,1431,480,BIKE - STOLEN,344,53,M,W,710,OTHER PREMISE,,,IC,Invest Cont,480,,,,200    WINDWARD                     AV,,"(33.9883, -118.4708)",90291
161404720,1/11/2016,1/11/2016,1130,14,Pacific,1463,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,0,X,X,101,STREET,,,IC,Invest Cont,341,,,,12600 W  JEFFERSON                    BL,,"(33.9782, -118.422)",90066
161404721,1/11/2016,1/11/2016,100,14,Pacific,1433,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344 1300,54,F,W,101,STREET,,,IC,Invest Cont,331,,,,1300    CARLTON                      WY,,"(33.9992, -118.4531)",90291
161404723,1/11/2016,1/10/2016,1015,14,Pacific,1454,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000,28,M,B,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,12900    BONAPARTE                    AV,,"(33.9861, -118.4294)",90066
161404724,1/11/2016,1/8/2016,815,14,Pacific,1453,440,THEFT PLAIN - PETTY ($950 & UNDER),344,44,F,W,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,4000    GLENCOE                      AV,,"(33.992, -118.4448)",90292
161404725,1/11/2016,1/11/2016,1530,14,Pacific,1443,354,THEFT OF IDENTITY,1822,65,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,800    ANGELUS                      PL,,"(33.9901, -118.4544)",90291
161404728,1/10/2016,1/10/2016,110,14,Pacific,1446,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0400 1402,24,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,998,,,3800    INGLEWOOD                    BL,,"(34.0062, -118.4289)",90066
161404729,1/11/2016,1/10/2016,1745,14,Pacific,1441,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000,27,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,PACIFIC,WASHINGTON                   BL,"(33.9798, -118.4656)",90291
161404731,1/11/2016,1/11/2016,800,14,Pacific,1402,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,2800    SAWTELLE                     BL,,"(34.0283, -118.433)",90064
161404740,1/11/2016,1/9/2016,1950,14,Pacific,1454,440,THEFT PLAIN - PETTY ($950 & UNDER),344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,4200    LINCOLN                      BL,,"(33.9857, -118.4435)",90292
161404741,1/11/2016,1/11/2016,2000,14,Pacific,1415,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,48,M,O,103,ALLEY,,,IC,Invest Cont,740,,,,400    LINCOLN                      BL,,"(34.0008, -118.4667)",90291
161404742,1/10/2016,1/10/2016,1330,14,Pacific,1453,440,THEFT PLAIN - PETTY ($950 & UNDER),344,27,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,4200    LYCEUM                       AV,,"(33.9918, -118.4354)",90066
161404743,1/11/2016,1/11/2016,2257,14,Pacific,1487,440,THEFT PLAIN - PETTY ($950 & UNDER),344,41,F,W,403,DRUG STORE,,,IC,Invest Cont,440,,,,8900 S  SEPULVEDA                    BL,,"(33.9559, -118.3962)",90045
161404744,1/11/2016,1/11/2016,2035,14,Pacific,1453,440,THEFT PLAIN - PETTY ($950 & UNDER),344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,13400    MAXELLA                      AV,,"(33.9906, -118.4391)",90066
161404745,1/11/2016,1/9/2016,1300,14,Pacific,1406,330,BURGLARY FROM VEHICLE,0344 1300,31,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,3500    MENTONE                      AV,,"(34.0259, -118.4096)",90034
161404746,1/11/2016,1/11/2016,1750,14,Pacific,1407,900,VIOLATION OF COURT ORDER,,22,F,H,504,OTHER RESIDENCE,,,AO,Adult Other,900,,,,3600    CLARINGTON                   AV,,"(34.0269, -118.4037)",90034
