DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161805270,1/25/2016,1/24/2016,2300,18,Southeast,1826,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,40,M,H,101,STREET,,,IC,Invest Cont,740,,,,COMPTON                      AV,92ND                         ST,"(33.9533, -118.246)",90002
161805271,1/25/2016,1/25/2016,1630,18,Southeast,1823,330,BURGLARY FROM VEHICLE,344,48,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,10200    AVALON                       BL,,"(33.947, -118.2684)",90003
161805275,1/26/2016,1/26/2016,210,18,Southeast,1851,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 1300,42,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,13300 S  VERMONT                      AV,,"(33.9113, -118.2916)",90247
161805277,1/26/2016,1/25/2016,1700,18,Southeast,1822,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 E  103RD                        ST,,"(33.9429, -118.2739)",90003
161805278,1/26/2016,1/25/2016,1900,18,Southeast,1842,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 W  109TH                        ST,,"(33.9374, -118.2762)",90061
161805285,1/26/2016,1/26/2016,1100,18,Southeast,1802,310,BURGLARY,1822 0358 0344,21,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,100 W  93RD                         ST,,"(33.956, -118.2772)",90003
161805286,1/26/2016,1/23/2016,1000,18,Southeast,1837,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,38,F,H,720,JUNIOR HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,440,,,,1600 E  104TH                        ST,,"(33.9415, -118.2462)",90002
161805287,1/26/2016,1/25/2016,2000,18,Southeast,1863,624,BATTERY - SIMPLE ASSAULT,0416 0913,38,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 E  116TH                        ST,,"(33.9292, -118.2652)",90061
161805288,1/26/2016,1/26/2016,1330,18,Southeast,1803,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 2004,23,M,H,402,MARKET,,,IC,Invest Cont,440,,,,300 E  MANCHESTER                   AV,,"(33.9601, -118.2695)",90003
161805290,1/26/2016,1/26/2016,835,18,Southeast,1837,813,CHILD ANNOYING (17YRS & UNDER),1259 0528,15,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,813,,,,1700 E  109TH                        ST,,"(33.9371, -118.2421)",90059
161805291,1/26/2016,1/26/2016,1350,18,Southeast,1822,210,ROBBERY,1258 0416 0344,13,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,CENTURY                      BL,MAIN                         ST,"(33.9456, -118.2739)",90003
161805293,1/26/2016,1/7/2016,1200,18,Southeast,1821,900,VIOLATION OF COURT ORDER,0602 2000 1814,31,M,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,500 W  99TH                         ST,,"(33.9465, -118.2826)",90003
161805294,1/26/2016,1/23/2016,100,18,Southeast,1802,330,BURGLARY FROM VEHICLE,1307 0344,40,F,B,101,STREET,,,IC,Invest Cont,330,,,,87TH                         ST,FIGUEROA                     ST,"(33.9587, -118.2827)",90003
161805295,1/26/2016,1/21/2016,2340,18,Southeast,1861,648,ARSON,329,51,F,B,203,OTHER BUSINESS,,,IC,Invest Cont,648,,,,11900 S  FIGUEROA                     ST,,"(33.9274, -118.2871)",90044
161805296,1/26/2016,1/26/2016,1530,18,Southeast,1842,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0408 1813,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,400 W  110TH                        ST,,"(33.9356, -118.2808)",90061
161805298,1/22/2016,1/22/2016,1250,18,Southeast,1801,210,ROBBERY,0906 0305 0432 1822 0371,20,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,HOOVER                       ST,MANCHESTER                   AV,"(33.9601, -118.287)",90044
161805299,1/26/2016,1/26/2016,1630,18,Southeast,1835,624,BATTERY - SIMPLE ASSAULT,0561 0400 0416,41,F,H,726,POLICE FACILITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,100 W  108TH                        ST,,"(33.941, -118.2516)",90002
161805300,1/26/2016,1/25/2016,2300,18,Southeast,1804,330,BURGLARY FROM VEHICLE,344,52,F,H,505,MOTEL,,,IC,Invest Cont,330,,,,900 E  88TH                         ST,,"(33.9574, -118.2586)",90002
161805301,1/26/2016,1/26/2016,1755,18,Southeast,1803,210,ROBBERY,0344 0444 0945 0400 0906,41,M,H,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,300 E  MANCHESTER                   AV,,"(33.9601, -118.2695)",90003
161805302,1/26/2016,1/26/2016,1755,18,Southeast,1803,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 0552 1816,3,F,B,203,OTHER BUSINESS,,,AO,Adult Other,237,,,,300 E  MANCHESTER                   AV,,"(33.9601, -118.2695)",90003
161805305,1/26/2016,1/26/2016,700,18,Southeast,1801,320,"BURGLARY, ATTEMPTED",1607 0342 0329,59,M,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,320,,,,8900    BARING CROSS                 AV,,"(33.9565, -118.2893)",90044
161805306,1/27/2016,1/27/2016,40,18,Southeast,1862,626,INTIMATE PARTNER - SIMPLE ASSAULT,2002 1206 2000 1813 0416,25,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100 E  LANZIT                       AV,,"(33.9294, -118.2739)",90061
161805307,1/26/2016,1/26/2016,2100,18,Southeast,1826,220,ATTEMPTED ROBBERY,0371 0906 0416 1313 1259 0337 1300,15,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,1600 E  CENTURY                      BL,,"(33.9457, -118.2462)",90002
161805309,1/27/2016,1/27/2016,5,18,Southeast,1824,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0906 0309 1259 1407 1300 0430,16,M,B,102,SIDEWALK,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,9200 S  CENTRAL                      AV,,"(33.9532, -118.2564)",90002
161805310,1/27/2016,1/27/2016,5,18,Southeast,1824,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0450 0309 0906 1407 1300,19,M,B,102,SIDEWALK,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,9200 S  CENTRAL                      AV,,"(33.9532, -118.2564)",90002
161805311,1/27/2016,1/27/2016,5,18,Southeast,1824,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0309 0450 1407 1300,20,F,B,102,SIDEWALK,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,9200 S  CENTRAL                      AV,,"(33.9532, -118.2564)",90002
161805313,1/27/2016,1/22/2016,2230,18,Southeast,1822,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,1501 1402,16,F,B,101,STREET,,,IC,Invest Cont,806,822,998,,FIGUEROA,97TH,"(33.9483, -118.2827)",90044
161805315,1/27/2016,1/26/2016,1900,18,Southeast,1881,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 W  157TH                        ST,,"(33.8889, -118.2894)",90247
161805316,1/27/2016,1/26/2016,1600,18,Southeast,1821,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9600 S  HOOVER                       ST,,"(33.9492, -118.2869)",90044
161805325,1/27/2016,1/22/2016,2100,18,Southeast,1846,330,BURGLARY FROM VEHICLE,0344 1307,33,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,1500 E  114TH                        ST,,"(33.9311, -118.2479)",90059
161805327,1/27/2016,1/27/2016,300,18,Southeast,1844,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400 E  111TH                        PL,,"(33.9339, -118.2673)",90061
161805330,1/27/2016,1/26/2016,1830,18,Southeast,1839,330,BURGLARY FROM VEHICLE,1402 0329,29,F,H,101,STREET,,,IC,Invest Cont,330,,,,10800    JUNIPER                      ST,,"(33.9376, -118.2329)",90059
161805331,1/27/2016,1/27/2016,930,18,Southeast,1842,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 2000 1814,32,F,H,101,STREET,306,ROCK/THROWN OBJECT,IC,Invest Cont,740,,,,200 E  111TH                        ST,,"(33.9348, -118.2717)",90061
161805336,1/27/2016,1/27/2016,900,18,Southeast,1821,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0419 0416,21,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,10000 S  HOOVER                       ST,,"(33.9455, -118.2869)",90044
161805337,1/27/2016,1/27/2016,1200,18,Southeast,1805,900,VIOLATION OF COURT ORDER,1402 0319,45,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,900,,,,90TH,WALL,"(33.9547, -118.2717)",90003
161805338,1/27/2016,1/25/2016,1200,18,Southeast,1834,624,BATTERY - SIMPLE ASSAULT,416,20,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,900 E  108TH                        ST,,"(33.9383, -118.2587)",90059
161805339,1/27/2016,1/25/2016,2000,18,Southeast,1842,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814,45,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,106TH,MAIN,"(33.9347, -118.2761)",90061
161805340,1/27/2016,1/26/2016,2230,18,Southeast,1802,330,BURGLARY FROM VEHICLE,344,36,M,H,101,STREET,,,IC,Invest Cont,330,,,,100 E  87TH                         ST,,"(33.9591, -118.2739)",90003
161805346,1/27/2016,1/26/2016,730,18,Southeast,1844,440,THEFT PLAIN - PETTY ($950 & UNDER),344,45,F,H,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,440,,,,10900    MCKINLEY                     AV,,"(33.9373, -118.2608)",90059
161805350,1/27/2016,1/27/2016,955,18,Southeast,1822,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300 1313,38,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,CENTURY,GRAND,"(33.9456, -118.2803)",90003
161805351,1/27/2016,1/27/2016,1225,18,Southeast,1861,310,BURGLARY,1609 0344,49,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,600 W  119TH                        ST,,"(33.9249, -118.2848)",90044
161805361,1/27/2016,1/19/2016,2100,18,Southeast,1822,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,95TH                         ST,BROADWAY                     ST,"(33.9501, -118.2784)",90003
161805362,1/27/2016,1/27/2016,1530,18,Southeast,1832,624,BATTERY - SIMPLE ASSAULT,0400 0416,35,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400 W  107TH                        ST,,"(33.9392, -118.2805)",90003
161805363,1/27/2016,1/27/2016,1555,18,Southeast,1822,440,THEFT PLAIN - PETTY ($950 & UNDER),0701 0354 1822,33,M,O,229,CHECK CASHING*,,,AO,Adult Other,440,,,,100 W  CENTURY                      BL,,"(33.9456, -118.2739)",90003
161805364,1/27/2016,1/27/2016,1200,18,Southeast,1823,440,THEFT PLAIN - PETTY ($950 & UNDER),344,25,M,B,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,400 E  103RD                        ST,,"(33.9429, -118.2673)",90003
161805365,1/27/2016,1/27/2016,1600,18,Southeast,1849,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1822,40,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,,2100 E  115TH                        ST,,"(33.9305, -118.2349)",90059
161805370,1/27/2016,1/27/2016,2130,18,Southeast,1827,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0906 0329,0,M,X,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,745,,,,9600    WILMINGTON                   AV,,"(33.9494, -118.2385)",90002
161805374,1/28/2016,1/28/2016,5,18,Southeast,1804,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0913 0319 0302 0312 1100,30,F,B,121,YARD (RESIDENTIAL/BUSINESS),102,HAND GUN,IC,Invest Cont,230,,,,800 E  87TH                         PL,,"(33.9584, -118.2608)",90002
161805376,1/28/2016,1/26/2016,1800,18,Southeast,1804,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,45,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,700 E  87TH                         ST,,"(33.9593, -118.263)",90002
161805379,1/28/2016,1/27/2016,1935,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,0561 0447 0416,46,M,B,501,SINGLE FAMILY DWELLING,305,FIXED OBJECT,IC,Invest Cont,624,,,,800 E  88TH                         ST,,"(33.9574, -118.2608)",90002
161805380,1/28/2016,1/28/2016,250,18,Southeast,1864,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0400 0429 0319,30,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,IMPERIAL                     HY,CENTRAL                      AV,"(33.9295, -118.2543)",90059
161805381,1/28/2016,1/27/2016,2245,18,Southeast,1836,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 1243 0411 1816,24,F,B,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,236,,,,1500 E  104TH                        ST,,"(33.9415, -118.2483)",90002
161805382,1/28/2016,1/28/2016,5,18,Southeast,1851,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,800 W  EL SEGUNDO                   BL,,"(33.9164, -118.2894)",90247
161805385,1/28/2016,1/27/2016,2230,18,Southeast,1824,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 E  COLDEN                       AV,,"(33.9493, -118.2608)",90002
161805387,1/28/2016,1/28/2016,855,18,Southeast,1823,310,BURGLARY,358,28,F,H,501,SINGLE FAMILY DWELLING,308,STICK,IC,Invest Cont,310,,,,10200 S  SAN PEDRO                    ST,,"(33.9438, -118.2695)",90003
161805388,1/28/2016,1/28/2016,530,18,Southeast,1806,310,BURGLARY,325,13,M,H,203,OTHER BUSINESS,,,JA,Juv Arrest,310,,,,89TH,CENTRAL,"(33.9556, -118.2564)",90002
161805389,1/28/2016,1/28/2016,1240,18,Southeast,1844,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,11100 S  CENTRAL                      AV,,"(33.9345, -118.2623)",90059
161805391,1/28/2016,1/28/2016,1000,18,Southeast,1842,210,ROBBERY,0416 0344,12,M,B,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,,,,200 E  112TH                        ST,,"(33.933, -118.2717)",90061
161805393,1/28/2016,1/28/2016,400,18,Southeast,1829,330,BURGLARY FROM VEHICLE,0344 0216 1418,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,330,,,,2100 E  101ST                        ST,,"(33.9449, -118.2355)",90002
161805394,1/28/2016,1/26/2016,1500,18,Southeast,1849,330,BURGLARY FROM VEHICLE,1300 0344,24,F,B,707,GARAGE/CARPORT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,2200 E  111TH                        ST,,"(33.9343, -118.2335)",90059
161805397,1/28/2016,1/28/2016,650,18,Southeast,1891,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0450 0906 0309 1100,0,M,B,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,16600    ESTRELLA                     AV,,"(33.881, -118.2856)",90247
161805398,1/28/2016,1/28/2016,310,18,Southeast,1827,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0450 1300 1313,31,F,B,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,9200    HICKORY                      ST,,"(33.9533, -118.2351)",90002
161805399,1/28/2016,1/28/2016,310,18,Southeast,1827,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0450 0906 1100 0913 1300 1313,24,F,B,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,9200    HICKORY                      ST,,"(33.9533, -118.2351)",90002
161805400,1/28/2016,1/16/2016,5,18,Southeast,1821,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1300 1307,30,M,H,122,"VEHICLE, PASSENGER/TRUCK",306,ROCK/THROWN OBJECT,IC,Invest Cont,740,,,,700 W  104                          PL,,"(33.9467, -118.2871)",90044
161805406,1/28/2016,1/28/2016,830,18,Southeast,1801,624,BATTERY - SIMPLE ASSAULT,444,19,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,900 W  88TH                         ST,,"(33.958, -118.2893)",90044
161805407,1/28/2016,1/27/2016,2200,18,Southeast,1864,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 1814,54,F,B,116,OTHER/OUTSIDE,,,AO,Adult Other,626,,,,1100 E  115TH                        ST,,"(33.9301, -118.2565)",90059
161805408,1/28/2016,1/27/2016,2030,18,Southeast,1802,310,BURGLARY,1607 0344,32,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,300 W  91ST                         PL,,"(33.9536, -118.2782)",90003
161805409,1/28/2016,1/28/2016,750,18,Southeast,1832,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,26,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,WALL,105TH                        ST,"(33.9411, -118.2717)",90003
161805410,1/28/2016,1/28/2016,730,18,Southeast,1806,900,VIOLATION OF COURT ORDER,2000 1402,0,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,900,,,,9200    AVALON                       BL,,"(33.9529, -118.2651)",90002
161805411,1/28/2016,1/27/2016,1800,18,Southeast,1805,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,35,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,400 E  92ND                         ST,,"(33.9529, -118.2673)",90003
161805412,1/28/2016,1/27/2016,2100,18,Southeast,1863,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1609,30,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,745,,,,300 E  IMPERIAL                     HY,,"(33.9312, -118.2695)",90061
161805416,1/28/2016,1/28/2016,1340,18,Southeast,1802,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),344,45,F,H,219,CLEANER/LAUNDROMAT,,,IC,Invest Cont,442,,,,8600 S  BROADWAY,,"(33.9601, -118.2782)",90003
161805417,1/28/2016,1/21/2016,2300,18,Southeast,1871,330,BURGLARY FROM VEHICLE,344,28,F,H,101,STREET,,,IC,Invest Cont,330,,,,700 W  141ST                        ST,,"(33.9038, -118.2872)",90247
161805419,1/28/2016,1/28/2016,1310,18,Southeast,1861,624,BATTERY - SIMPLE ASSAULT,0444 1202 0561,90,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,11800    AINSWORTH                    ST,,"(33.9265, -118.2903)",90044
161805420,1/28/2016,1/28/2016,1135,18,Southeast,1871,624,BATTERY - SIMPLE ASSAULT,0359 0400 0416,18,F,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,VERMONT,REDONDO BCH                  BL,"(33.9024, -118.2871)",90247
161805422,1/28/2016,1/28/2016,1540,18,Southeast,1862,210,ROBBERY,0344 0370 0216,17,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,AVALON,LANZIT,"(33.9271, -118.276)",90061
161805426,1/28/2016,1/23/2016,1800,18,Southeast,1846,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,51,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,1500 E  111TH                        ST,,"(33.9348, -118.2479)",90059
161805428,1/28/2016,1/27/2016,2200,18,Southeast,1851,330,BURGLARY FROM VEHICLE,344,36,M,H,101,STREET,,,IC,Invest Cont,330,,,,13100 S  HOOVER                       ST,,"(33.9133, -118.2871)",90061
161805429,1/28/2016,1/28/2016,1200,18,Southeast,1835,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300 E  103RD                        ST,,"(33.9433, -118.2512)",90002
161805431,1/28/2016,1/28/2016,1120,18,Southeast,1831,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1309 0344 0216,40,M,H,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341,,,,12000 S  FIGUEROA                     ST,,"(33.9237, -118.2826)",90044
161805432,1/28/2016,1/23/2016,930,18,Southeast,1849,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,57,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,2000 E  112TH                        ST,,"(33.9334, -118.2363)",90059
161805434,1/28/2016,1/28/2016,1000,18,Southeast,1837,320,"BURGLARY, ATTEMPTED",216,36,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,320,,,,1600 E  110TH                        ST,,"(33.9358, -118.2463)",90059
161805439,1/28/2016,1/28/2016,1830,18,Southeast,1838,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1300 1100 0430 1407 0216,50,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230,,,,103RD                        ST,ANZAC,"(33.9432, -118.2379)",90002
161805441,1/28/2016,1/28/2016,2230,18,Southeast,1862,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329 1307,59,F,B,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,IMPERIAL                     HY,HOOVER                       ST,"(33.9271, -118.276)",90061
161805443,1/28/2016,1/28/2016,2130,18,Southeast,1861,210,ROBBERY,0906 0371 0355 0353,27,M,H,135,MTA PROPERTY OR PARKING LOT,113,SIMULATED GUN,AA,Adult Arrest,210,,,,IMPERIAL                     HY,FIGUEROA                     ST,"(33.931, -118.2826)",90061
161805444,1/28/2016,1/28/2016,1830,18,Southeast,1838,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1300 0450,53,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230,,,,ANZAC,103RD                        ST,"(33.9432, -118.2379)",90002
161805445,1/28/2016,1/27/2016,2300,18,Southeast,1801,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344,57,F,W,101,STREET,,,IC,Invest Cont,420,,,,800 W  88TH                         ST,,"(33.958, -118.2877)",90044
161805447,1/28/2016,1/28/2016,2345,18,Southeast,1842,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 1206 0401,26,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100 E  109TH                        ST,,"(33.9374, -118.2739)",90061
161805448,1/28/2016,1/28/2016,1020,18,Southeast,1863,310,BURGLARY,1601 1605 0344,34,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,400 E  115TH                        ST,,"(33.9301, -118.2664)",90061
161805449,1/29/2016,1/28/2016,2030,18,Southeast,1846,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1300 E  111TH                        PL,,"(33.9331, -118.2511)",90059
161805450,1/29/2016,1/28/2016,1830,18,Southeast,1863,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11400    TOWNE                        AV,,"(33.9311, -118.2664)",90061
161805452,1/29/2016,1/26/2016,1700,18,Southeast,1832,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,99TH,SAN PEDRO,"(33.9401, -118.2761)",90003
161805456,1/29/2016,1/28/2016,1800,18,Southeast,1806,310,BURGLARY,0358 0344 0321,43,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,800 E  88TH                         PL,,"(33.9565, -118.2608)",90002
161805460,1/29/2016,1/28/2016,805,18,Southeast,1841,813,CHILD ANNOYING (17YRS & UNDER),1258,11,M,H,704,ELEMENTARY SCHOOL,,,JO,Juv Other,813,,,,500 W  111TH                        ST,,"(33.9348, -118.2826)",90044
161805465,1/29/2016,1/29/2016,1110,18,Southeast,1822,351,PURSE SNATCHING,1313 1814 2000 0344,25,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,351,,,,BROADWAY,CENTURY,"(33.9456, -118.2781)",90003
